scenario,case_id,symbol,signal_date,entry_time_utc,entry_equity,margin,margin_fraction_of_equity,notional,xsec_score,xsec_rank_pct,entry_fee,exit_pnl_after_exit_fee,exit_events,exit_time_utc,total_net_pnl,return_on_allocated_margin
xsec_dynamic_invvol_tophalf,163-ANIME-2026-03-17,ANIME,2026-03-17,2026-03-18T00:00:00+00:00,1.067723851287494,0.09609514661587445,0.09,0.1921902932317489,0.14557464595431238,1.0,0.0003843805864634978,-0.015874155915330576,1,2026-03-18T12:35:00+00:00,-0.016258536501794076,-0.16919206717884588
xsec_dynamic_invvol_tophalf,165-AIXBT-2026-03-18,AIXBT,2026-03-18,2026-03-19T00:00:00+00:00,0.9953733740158466,0.1486116114835935,0.1493023777439596,0.297223222967187,-9.262357892349841e-05,1.0,0.0005944464459343741,-0.025273333887107265,2,2026-03-29T22:50:00+00:00,-0.02586778033304164,-0.1740629825274279
xsec_dynamic_invvol_tophalf,183-RESOLV-2026-03-26,RESOLV,2026-03-26,2026-03-27T00:00:00+00:00,0.9367735419496211,0.10743981691365827,0.11469134438837117,0.21487963382731654,0.005825944348284421,1.0,0.0004297592676546331,-0.0044243090118197895,2,2026-03-28T21:10:00+00:00,-0.004854068279474422,-0.04517941689509106
xsec_dynamic_invvol_tophalf,190-WOO-2026-03-28,WOO,2026-03-28,2026-03-29T00:00:00+00:00,0.9243107523995523,0.1286816142362722,0.13921899523748799,0.2573632284725444,0.10315412344018064,1.0,0.0005147264569450888,0.02324096988093472,1,2026-04-12T00:00:00+00:00,0.022726243423989632,0.1766083178150221
xsec_dynamic_invvol_tophalf,194-GRIFFAIN-2026-03-29,GRIFFAIN,2026-03-29,2026-03-30T00:00:00+00:00,0.9042565238837206,0.1258788983900461,0.1392070668723569,0.2517577967800922,0.050341644685011844,1.0,0.0005035155935601844,7.218610203300728e-05,2,2026-04-05T13:40:00+00:00,-0.0004313294915271771,-0.0034265432653427523
xsec_dynamic_invvol_tophalf,211-AIXBT-2026-04-03,AIXBT,2026-04-03,2026-04-04T00:00:00+00:00,0.9380800466450593,0.17884275053376053,0.19064764374146115,0.35768550106752106,0.058624433493357206,1.0,0.0007153710021350422,0.007704467935276785,2,2026-04-12T07:15:00+00:00,0.006989096933141743,0.03907956521739133
xsec_dynamic_invvol_tophalf,215-POPCAT-2026-04-04,POPCAT,2026-04-04,2026-04-05T00:00:00+00:00,0.9341784610029351,0.19949842002427348,0.21355493447161236,0.39899684004854696,0.055798468818790546,1.0,0.000797993680097094,0.10666950773210056,1,2026-04-19T00:00:00+00:00,0.10587151405200346,0.5306884838442419
xsec_dynamic_invvol_tophalf,214-PIPPIN-2026-04-04,PIPPIN,2026-04-04,2026-04-05T00:00:00+00:00,0.9341784610029351,0.08407606149026416,0.09,0.1681521229805283,-0.01233167732154703,0.6666666666666666,0.00033630424596105664,-0.0044281347729474285,2,2026-04-06T05:00:00+00:00,-0.0047644390189084855,-0.056668199419167585
xsec_dynamic_invvol_tophalf,217-VIRTUAL-2026-04-06,VIRTUAL,2026-04-06,2026-04-07T00:00:00+00:00,0.9004757016020516,0.1785037982671088,0.19823277624207922,0.3570075965342176,0.10850568559314226,1.0,0.0007140151930684352,0.02344988918985361,2,2026-04-20T00:10:00+00:00,0.022735873996785175,0.12736913285600657
xsec_dynamic_invvol_tophalf,218-RED-2026-04-07,RED,2026-04-07,2026-04-08T00:00:00+00:00,1.0051317128165873,0.09046185415349285,0.09,0.1809237083069857,-0.0003531808703473384,1.0,0.0003618474166139714,-0.014518189570386149,2,2026-04-08T15:30:00+00:00,-0.01488003698700012,-0.16448963075366704
xsec_dynamic_invvol_tophalf,220-AUCTION-2026-04-09,AUCTION,2026-04-09,2026-04-10T00:00:00+00:00,0.9943970611693943,0.20943077199103988,0.21061081148485375,0.41886154398207975,0.09162938309098229,1.0,0.0008377230879641596,0.005735537164089472,1,2026-04-24T00:00:00+00:00,0.004897814076125312,0.023386315342116278
xsec_dynamic_invvol_tophalf,227-AWE-2026-04-11,AWE,2026-04-11,2026-04-12T00:00:00+00:00,1.0043006680398583,0.13759486041968982,0.1370056446225813,0.27518972083937965,-0.0003531808703473384,1.0,0.0005503794416787594,0.014591840118978829,1,2026-04-26T00:00:00+00:00,0.014041460677300069,0.10204931081343455
xsec_dynamic_invvol_tophalf,228-UB-2026-04-13,UB,2026-04-13,2026-04-14T00:00:00+00:00,1.0156174479425042,0.1391074826335636,0.1369683859955099,0.2782149652671272,0.09719689957856617,1.0,0.0005564299305342544,0.04028085885582968,2,2026-04-21T00:05:00+00:00,0.03972442892529543,0.285566442388562
xsec_dynamic_invvol_tophalf,246-AGT-2026-04-18,AGT,2026-04-18,2026-04-19T00:00:00+00:00,1.1299932847742367,0.10169939562968129,0.09,0.20339879125936258,0.16382239495278342,1.0,0.0004067975825187252,-0.016780505448903256,1,2026-04-19T05:15:00+00:00,-0.01718730303142198,-0.1690010341261636
xsec_dynamic_invvol_tophalf,247-BAS-2026-04-19,BAS,2026-04-19,2026-04-20T00:00:00+00:00,1.0693803192673674,0.13193435709574314,0.1233745887395154,0.2638687141914863,0.08363829060052175,1.0,0.0005277374283829726,0.2582212435306632,4,2026-04-24T10:10:00+00:00,0.25769350610228026,1.953194844579227
xsec_dynamic_invvol_tophalf,252-SXT-2026-04-20,SXT,2026-04-20,2026-04-21T00:00:00+00:00,1.1370998811171407,0.24181759740570147,0.21266170318136735,0.48363519481140294,-0.0003531808703473384,1.0,0.0009672703896228059,-0.03988752091686469,1,2026-05-03T09:05:00+00:00,-0.040854791306487497,-0.1689487934078872
xsec_dynamic_invvol_tophalf,253-NIL-2026-04-21,NIL,2026-04-21,2026-04-22T00:00:00+00:00,1.3667225387401716,0.1762690781989913,0.1289721016538397,0.3525381563979826,0.20444755773736883,1.0,0.0007050763127959651,-0.012283211401501236,2,2026-04-30T14:35:00+00:00,-0.0129882877142972,-0.07368443658413326
xsec_dynamic_invvol_tophalf,272-SHELL-2026-04-25,SHELL,2026-04-25,2026-04-26T00:00:00+00:00,1.3692209908795145,0.2629389067801235,0.19203540446106188,0.525877813560247,0.13688589196693207,1.0,0.001051755627120494,0.05535843932961539,3,2026-05-07T02:30:00+00:00,0.0543066837024949,0.20653726893261784
xsec_dynamic_invvol_tophalf,270-VANRY-2026-04-25,VANRY,2026-04-25,2026-04-26T00:00:00+00:00,1.3692209908795145,0.2875270339862689,0.20999315369944543,0.5750540679725378,0.024908257176025086,0.5,0.0011501081359450757,0.03416869035335174,1,2026-05-10T00:00:00+00:00,0.03301858221740666,0.11483644428016981
xsec_dynamic_invvol_tophalf,273-STO-2026-04-26,STO,2026-04-26,2026-04-27T00:00:00+00:00,1.3858995764539674,0.2488954907547327,0.1795912885633238,0.4977909815094654,-0.0003531808703473384,1.0,0.0009955819630189308,0.0028272378106818197,1,2026-05-11T00:00:00+00:00,0.0018316558476628888,0.007359136327093384
xsec_dynamic_invvol_tophalf,289-HYPER-2026-05-05,HYPER,2026-05-05,2026-05-06T00:00:00+00:00,1.3539436785010126,0.14627566583099905,0.10803674344337924,0.2925513316619981,0.00014825833131449314,1.0,0.0005851026633239962,-0.024639288106337167,1,2026-05-16T10:25:00+00:00,-0.025224390769661164,-0.17244420407427438
xsec_dynamic_invvol_tophalf,290-FHE-2026-05-06,FHE,2026-05-06,2026-05-07T00:00:00+00:00,1.3569624224598806,0.12212661802138926,0.09,0.24425323604277852,0.00014825833131449314,1.0,0.000488506472085557,0.019637398476466776,2,2026-05-07T14:35:00+00:00,0.01914889200438122,0.15679540066382155
xsec_dynamic_invvol_tophalf,291-WET-2026-05-07,WET,2026-05-07,2026-05-08T00:00:00+00:00,1.395394301646934,0.2490730653515296,0.17849654757623531,0.4981461307030592,0.21217465056461043,1.0,0.0009962922614061183,-0.044071207884908765,1,2026-05-14T03:45:00+00:00,-0.04506750014631489,-0.18094088207694722
xsec_dynamic_invvol_tophalf,294-BAND-2026-05-07,BAND,2026-05-07,2026-05-08T00:00:00+00:00,1.395394301646934,0.29461807784927513,0.2111360763775142,0.5892361556985503,0.011781610434631972,0.6666666666666666,0.0011784723113971004,-0.051051718877142944,1,2026-05-15T14:00:00+00:00,-0.05223019118854005,-0.17728101265822765
xsec_dynamic_invvol_tophalf,299-RED-2026-05-09,RED,2026-05-09,2026-05-10T00:00:00+00:00,1.4207916316051659,0.3398501686581129,0.23919775503897137,0.6797003373162258,0.14602724582813337,1.0,0.0013594006746324517,-0.05928812472942305,1,2026-05-13T13:50:00+00:00,-0.0606475254040555,-0.17845371577574975
xsec_dynamic_invvol_tophalf,301-AEVO-2026-05-10,AEVO,2026-05-10,2026-05-11T00:00:00+00:00,1.4422383087015376,0.26819750014146715,0.18595921251247874,0.5363950002829343,0.02686678603321219,0.6666666666666666,0.0010727900005658686,-0.0475249430863585,1,2026-05-13T16:00:00+00:00,-0.04859773308692437,-0.1812012903225807
xsec_dynamic_invvol_tophalf,314-SHELL-2026-05-14,SHELL,2026-05-14,2026-05-15T00:00:00+00:00,1.2374533904699316,0.2382324079713511,0.19251828780466684,0.4764648159427022,0.16562610077909537,1.0,0.0009529296318854044,-0.045081636191708026,1,2026-05-15T14:00:00+00:00,-0.04603456582359343,-0.19323385183232236
xsec_dynamic_invvol_tophalf,316-VIRTUAL-2026-05-15,VIRTUAL,2026-05-15,2026-05-16T00:00:00+00:00,1.1461678041029295,0.16918757843527918,0.1476115258425856,0.33837515687055836,0.04427382181310383,1.0,0.0006767503137411167,-0.027874845566013152,1,2026-05-18T11:10:00+00:00,-0.02855159587975427,-0.16875704554561233
xsec_dynamic_invvol_tophalf,318-TOWNS-2026-05-16,TOWNS,2026-05-16,2026-05-17T00:00:00+00:00,1.1129324429660294,0.16469215445452964,0.14798036978382578,0.3293843089090593,0.00014825833131449314,1.0,0.0006587686178181186,0.02330745479051199,2,2026-05-20T12:05:00+00:00,0.02264868617269387,0.13752134245682612
xsec_dynamic_invvol_tophalf,322-BIO-2026-05-18,BIO,2026-05-18,2026-05-19T00:00:00+00:00,1.1409385559621612,0.1478893798680574,0.12962081007363388,0.2957787597361148,0.22490693900715358,1.0,0.0005915575194722296,-0.025873794746360593,1,2026-05-19T09:40:00+00:00,-0.026465352265832822,-0.17895370370370367
xsec_dynamic_invvol_tophalf,326-OGN-2026-05-19,OGN,2026-05-19,2026-05-20T00:00:00+00:00,1.1050284923297606,0.16681639324439854,0.15096116923889913,0.3336327864887971,0.15880950924075324,1.0,0.0006672655729775942,-0.025011806204490547,2,2026-06-02T23:00:00+00:00,-0.02567907177746814,-0.15393614067561318
xsec_dynamic_invvol_tophalf,328-POPCAT-2026-05-20,POPCAT,2026-05-20,2026-05-21T00:00:00+00:00,1.0979427184975386,0.16256642230486304,0.1480645752879753,0.3251328446097261,0.00014825833131449314,1.0,0.0006502656892194521,-0.028427206440544278,1,2026-05-23T07:50:00+00:00,-0.02907747212976373,-0.17886517841448432
xsec_dynamic_invvol_tophalf,331-AWE-2026-05-23,AWE,2026-05-23,2026-05-24T00:00:00+00:00,1.072724950052282,0.24223756806484278,0.22581517103059523,0.48447513612968557,0.12675740348129919,1.0,0.0009689502722593712,0.033016772640481765,1,2026-06-07T00:00:00+00:00,0.032047822368222394,0.13229914180629385
xsec_dynamic_invvol_tophalf,332-HFT-2026-05-23,HFT,2026-05-23,2026-05-24T00:00:00+00:00,1.072724950052282,0.21289532443132514,0.1984621728253353,0.4257906488626503,0.08762564941349567,0.5,0.0008515812977253006,-0.03522165293900597,1,2026-05-25T03:15:00+00:00,-0.03607323423673127,-0.1694411764705881
xsec_dynamic_invvol_tophalf,352-AIXBT-2026-06-02,AIXBT,2026-06-02,2026-06-03T00:00:00+00:00,1.045824034864888,0.07150964239462357,0.06837636161599789,0.14301928478924714,0.06677617191529467,1.0,0.0002860385695784943,-0.016169630819656736,1,2026-06-04T02:05:00+00:00,-0.01645566938923523,-0.23011818879508822
xsec_dynamic_invvol_tophalf,358-XNY-2026-06-04,XNY,2026-06-04,2026-06-05T00:00:00+00:00,1.0304572961044691,0.06689962076649794,0.0649222641437007,0.13379924153299588,0.07020150813320734,1.0,0.0002675984830659918,-0.013008597596290774,1,2026-06-05T06:20:00+00:00,-0.013276196079356766,-0.1984494968319048
xsec_dynamic_invvol_tophalf,360-PHA-2026-06-06,PHA,2026-06-06,2026-06-07T00:00:00+00:00,1.0051557421100143,0.12914321819147703,0.12848080429842712,0.25828643638295407,0.08400416432503756,1.0,0.0005165728727659081,0.05064006670632732,1,2026-06-21T00:00:00+00:00,0.05012349383356141,0.3881233140655107
xsec_dynamic_invvol_tophalf,362-RED-2026-06-06,RED,2026-06-06,2026-06-07T00:00:00+00:00,1.0051557421100143,0.12859320954229336,0.12793361680683593,0.2571864190845867,0.029286302612184355,0.8,0.0005143728381691734,0.047934857524357166,1,2026-06-21T00:00:00+00:00,0.047420484686187994,0.3687635206786852
xsec_dynamic_invvol_tophalf,376-KMNO-2026-06-12,KMNO,2026-06-12,2026-06-13T00:00:00+00:00,1.0208105475643532,0.11110886112824736,0.10884376282489668,0.22221772225649472,0.06984776370687909,1.0,0.00044443544451298943,-0.0006025738406995086,2,2026-06-27T00:00:00+00:00,-0.001047009285212498,-0.009423274386765497
xsec_dynamic_invvol_tophalf,378-TNSR-2026-06-12,TNSR,2026-06-12,2026-06-13T00:00:00+00:00,1.0208105475643532,0.26394402306765125,0.2585631816769721,0.5278880461353025,0.0687190177781004,0.6666666666666666,0.001055776092270605,-0.010877305525203438,2,2026-06-19T09:20:00+00:00,-0.011933081617474044,-0.04521065292096229
xsec_dynamic_invvol_tophalf,379-FLOCK-2026-06-13,FLOCK,2026-06-13,2026-06-14T00:00:00+00:00,1.0385926701535766,0.1274599883365825,0.12272375109072839,0.254919976673165,0.00011978539362387567,1.0,0.00050983995334633,-0.021066418727173866,1,2026-06-18T11:45:00+00:00,-0.021576258680520197,-0.16927868080094244
xsec_dynamic_invvol_tophalf,396-PIPPIN-2026-06-20,PIPPIN,2026-06-20,2026-06-21T00:00:00+00:00,1.063549878466667,0.15814527950626664,0.14869568668868322,0.3162905590125333,0.15508026816338918,1.0,0.0006325811180250666,-0.029669368402089644,1,2026-06-23T08:20:00+00:00,-0.03030194952011471,-0.1916083086053414
xsec_dynamic_invvol_tophalf,393-VANRY-2026-06-20,VANRY,2026-06-20,2026-06-21T00:00:00+00:00,1.063549878466667,0.1414624590554982,0.13300970826064723,0.2829249181109964,0.037653917253965614,0.8,0.0005658498362219928,-0.02647854913991963,1,2026-06-23T06:25:00+00:00,-0.02704439897614162,-0.1911772151898733
xsec_dynamic_invvol_tophalf,402-WET-2026-06-23,WET,2026-06-23,2026-06-24T00:00:00+00:00,1.0089923433700931,0.10899302068938474,0.10802165289514656,0.21798604137876948,0.00011978539362387567,1.0,0.00043597208275753896,0.016440604583358005,2,2026-07-06T08:40:00+00:00,0.016004632500600465,0.14684089310829807
xsec_dynamic_invvol_tophalf,409-FORM-2026-06-26,FORM,2026-06-26,2026-06-27T00:00:00+00:00,1.022624681487446,0.16491101428163216,0.16126250154823457,0.3298220285632643,0.16427449171047842,1.0,0.0006596440571265287,-0.02061349522339398,2,2026-07-11T00:00:00+00:00,-0.02127313928052051,-0.12899768625636254
xsec_dynamic_invvol_tophalf,423-SKL-2026-07-01,SKL,2026-07-01,2026-07-02T00:00:00+00:00,1.030698658523031,0.21715742717040296,0.21068954089994146,0.4343148543408059,0.0737368173971953,1.0,0.0008686297086816119,0.18060028558418367,2,2026-07-11T21:30:00+00:00,0.17973165587550205,0.827656038374718
xsec_dynamic_invvol_tophalf,426-AIXBT-2026-07-02,AIXBT,2026-07-02,2026-07-03T00:00:00+00:00,1.0417893436911463,0.2088157529296672,0.20043951706188087,0.4176315058593344,0.11432988639927623,1.0,0.0008352630117186688,-0.02417151098365543,2,2026-07-17T00:00:00+00:00,-0.025006773995374102,-0.11975520833333307
xsec_dynamic_invvol_tophalf,429-SIGN-2026-07-03,SIGN,2026-07-03,2026-07-04T00:00:00+00:00,1.0777302039172403,0.2700799684544293,0.2506007231427365,0.5401599369088586,0.10610581446709266,1.0,0.0010803198738177171,-0.012998116676539715,1,2026-07-18T00:00:00+00:00,-0.014078436550357433,-0.05212691867124864
xsec_dynamic_invvol_tophalf,437-C98-2026-07-06,C98,2026-07-06,2026-07-07T00:00:00+00:00,1.0328728328032282,0.06862138668677387,0.06643740110826099,0.13724277337354773,0.06573171834579009,1.0,0.00027448554674709545,-0.002764818052688926,1,2026-07-21T00:00:00+00:00,-0.003039303599436022,-0.04429090909090911
xsec_dynamic_invvol_tophalf,463-HOME-2026-07-17,HOME,2026-07-17,2026-07-18T00:00:00+00:00,1.1445488421792709,0.08584116316344531,0.075,0.17168232632689062,0.07689159800060223,1.0,0.00034336465265378125,-0.016904007788453638,1,2026-07-18T04:10:00+00:00,-0.01724737244110742,-0.200921933085502
xsec_dynamic_invvol_tophalf,466-JOE-2026-07-18,JOE,2026-07-18,2026-07-19T00:00:00+00:00,1.1256379209699992,0.2532685322182498,0.22499999999999998,0.5065370644364996,0.08840847329218142,1.0,0.0010130741288729992,-0.03609292171683749,2,2026-07-28T05:45:00+00:00,-0.03710599584571049,-0.14650851221317554
xsec_dynamic_invvol_tophalf,469-C98-2026-07-20,C98,2026-07-20,2026-07-21T00:00:00+00:00,1.1239378736538355,0.2397411138053442,0.2133045957655687,0.4794822276106884,0.0008226600512252348,1.0,0.0009589644552213768,-0.04083590305151026,1,2026-07-27T22:50:00+00:00,-0.041794867506731635,-0.17433333333333317
xsec_dynamic_invvol_tophalf,470-AIOT-2026-07-21,AIOT,2026-07-21,2026-07-22T00:00:00+00:00,1.1484782805091494,0.1857289233369936,0.16171740161655934,0.3714578466739872,0.04286528412944572,1.0,0.0007429156933479743,-0.03492799289152332,1,2026-07-27T22:55:00+00:00,-0.03567090858487129,-0.1920589854502556
xsec_dynamic_invvol_tophalf,481-FARTCOIN-2026-07-26,FARTCOIN,2026-07-26,2026-07-27T00:00:00+00:00,1.1505466627679135,0.22732002544019006,0.19757566798144258,0.4546400508803801,0.0008226600512252348,1.0,0.0009092801017607602,-0.038691812402155926,1,2026-07-27T23:05:00+00:00,-0.039601092503916684,-0.17420855213803452
xsec_dynamic_invvol_tophalf,486-VANRY-2026-07-29,VANRY,2026-07-29,2026-07-30T00:00:00+00:00,0.9717154206183777,0.12527632015375487,0.12892284870197063,0.25055264030750973,0.09629875520945576,1.0,0.0005011052806150195,-0.02058883017481181,1,2026-07-30T15:10:00+00:00,-0.02108993545542683,-0.16834734153703274
xsec_dynamic_invvol_tophalf,484-C98-2026-07-29,C98,2026-07-29,2026-07-30T00:00:00+00:00,0.9717154206183777,0.13819830905561875,0.1422209693530154,0.2763966181112375,0.04259046234416831,0.75,0.0005527932362224751,0.027788999222149297,1,2026-08-03T23:55:00+00:00,0.027236205985926822,0.19708060230292287
xsec_dynamic_invvol_tophalf,488-ZORA-2026-07-30,ZORA,2026-07-30,2026-07-31T00:00:00+00:00,0.9535001079174789,0.14785172331962487,0.15506209395460369,0.29570344663924975,0.14682226459522554,1.0,0.0005914068932784995,-0.0009605606241973237,1,2026-08-03T23:55:00+00:00,-0.001551967517475823,-0.010496783416726161
f7c_dynamic_invvol_all,074-SXT-2026-01-31,SXT,2026-01-31,2026-02-01T00:00:00+00:00,1.0,0.09149785467912237,0.09149785467912237,0.18299570935824475,-0.0019667423280725874,1.0,0.0003659914187164895,-0.017727004338330007,1,2026-02-03T17:00:00+00:00,-0.018092995757046496,-0.19774229483846997
f7c_dynamic_invvol_all,075-ZORA-2026-02-01,ZORA,2026-02-01,2026-02-02T00:00:00+00:00,0.9934503436902326,0.07450877577676744,0.075,0.14901755155353488,0.11288570032980487,1.0,0.00029803510310706975,-0.006211049236609342,2,2026-02-03T05:35:00+00:00,-0.006509084339716412,-0.08735996896819244
f7c_dynamic_invvol_all,079-ACU-2026-02-03,ACU,2026-02-03,2026-02-04T00:00:00+00:00,0.9753979199032371,0.0858034061492028,0.08796759189082011,0.1716068122984056,-0.0019667423280725874,1.0,0.0003432136245968112,0.00019205202946557317,2,2026-02-05T06:20:00+00:00,-0.00015116159513123804,-0.0017617202150271803
f7c_dynamic_invvol_all,080-RIVER-2026-02-04,RIVER,2026-02-04,2026-02-05T00:00:00+00:00,0.9757692537465138,0.07318269403098854,0.075,0.14636538806197708,0.07979426883806622,1.0,0.00029273077612395416,-0.012465452216611703,1,2026-02-05T15:35:00+00:00,-0.012758182992735657,-0.17433333333333317
f7c_dynamic_invvol_all,082-KMNO-2026-02-06,KMNO,2026-02-06,2026-02-07T00:00:00+00:00,0.9624885753153704,0.07985737876278555,0.08296969004189932,0.1597147575255711,-0.0034036636048500285,0.0,0.0003194295150511422,-0.013036326879555958,1,2026-02-11T04:45:00+00:00,-0.0133557563946071,-0.16724511374559461
f7c_dynamic_invvol_all,083-USELESS-2026-02-06,USELESS,2026-02-06,2026-02-07T00:00:00+00:00,0.9624885753153704,0.07218664314865278,0.075,0.14437328629730556,-0.0027585114094423216,0.5,0.00028874657259461115,-0.012479260827741378,1,2026-02-07T07:15:00+00:00,-0.01276800740033599,-0.17687492925863085
f7c_dynamic_invvol_all,085-ELSA-2026-02-07,ELSA,2026-02-07,2026-02-08T00:00:00+00:00,0.9468424271291473,0.1128519967893263,0.11918772707671824,0.2257039935786526,0.07979426883806622,1.0,0.0004514079871573052,0.010102834825658935,2,2026-02-12T16:45:00+00:00,0.00965142683850163,0.08552287166454883
f7c_dynamic_invvol_all,088-MAGIC-2026-02-11,MAGIC,2026-02-11,2026-02-12T00:00:00+00:00,0.9518591325683003,0.12115188852721032,0.12727922061357866,0.24230377705442063,-0.10965349347596524,0.0,0.0004846075541088413,0.002973723363417455,2,2026-02-19T01:35:00+00:00,0.0024891158093086137,0.0205454148471616
f7c_dynamic_invvol_all,093-POPCAT-2026-02-12,POPCAT,2026-02-12,2026-02-13T00:00:00+00:00,0.9474362019781737,0.2013837165613414,0.21255649313470157,0.4027674331226828,-0.07733312793802653,0.0,0.0008055348662453657,0.03245030563698506,2,2026-02-15T13:00:00+00:00,0.0316447707707397,0.15713669064748198
f7c_dynamic_invvol_all,094-TOWNS-2026-02-12,TOWNS,2026-02-12,2026-02-13T00:00:00+00:00,0.9474362019781737,0.18028407706634908,0.1902862448045893,0.36056815413269816,0.07339964328188135,1.0,0.0007211363082653963,0.013506790985861175,2,2026-02-18T14:05:00+00:00,0.012785654677595779,0.07091948931735294
f7c_dynamic_invvol_all,099-IOST-2026-02-14,IOST,2026-02-14,2026-02-15T00:00:00+00:00,1.069046618082521,0.2886425868822807,0.27,0.5772851737645615,0.08265369351794892,0.6666666666666666,0.0011545703475291228,-0.04898262501048148,1,2026-02-19T11:10:00+00:00,-0.0501371953580106,-0.1736999238385375
f7c_dynamic_invvol_all,100-PIPPIN-2026-02-14,PIPPIN,2026-02-14,2026-02-15T00:00:00+00:00,1.069046618082521,0.10040018772191199,0.0939156310152248,0.20080037544382398,0.20358331903390975,1.0,0.00040160075088764796,-0.01716683248300918,1,2026-02-16T22:55:00+00:00,-0.01756843323389683,-0.1749840675851902
f7c_dynamic_invvol_all,103-COOKIE-2026-02-15,COOKIE,2026-02-15,2026-02-16T00:00:00+00:00,0.9716763778276843,0.14896296915566154,0.1533051256105337,0.2979259383113231,0.05569954027388554,1.0,0.0005958518766226462,-0.02471623330346261,1,2026-02-19T13:40:00+00:00,-0.025312085180085257,-0.16992199687987514
f7c_dynamic_invvol_all,107-FIGHT-2026-02-18,FIGHT,2026-02-18,2026-02-19T00:00:00+00:00,0.9206425087539891,0.1347416077083924,0.1463560572395833,0.2694832154167848,-0.035021609508572,0.0,0.0005389664308335697,-0.0032671177851926747,2,2026-02-26T17:05:00+00:00,-0.003806084216026244,-0.028247282192619863
f7c_dynamic_invvol_all,108-FLOCK-2026-02-18,FLOCK,2026-02-18,2026-02-19T00:00:00+00:00,0.9206425087539891,0.12620259053798788,0.13708099434686358,0.25240518107597576,0.031088124852426822,1.0,0.0005048103621519515,0.02127371982295179,2,2026-02-24T05:35:00+00:00,0.020768909460799838,0.1645680122116689
f7c_dynamic_invvol_all,117-NEWT-2026-02-24,NEWT,2026-02-24,2026-02-25T00:00:00+00:00,0.926186438241219,0.16295876833192072,0.175945966819997,0.32591753666384143,-0.0019667423280725874,1.0,0.0006518350733276829,0.04560328511319079,2,2026-02-28T08:30:00+00:00,0.04495145003986311,0.27584554363042474
f7c_dynamic_invvol_all,118-ZKC-2026-02-25,ZKC,2026-02-25,2026-02-26T00:00:00+00:00,0.9446616864704169,0.17799467483655404,0.1884216089059394,0.3559893496731081,-0.0019667423280725874,1.0,0.0007119786993462162,-0.030100129892797953,1,2026-03-08T03:00:00+00:00,-0.03081210859214417,-0.17310691244239634
f7c_dynamic_invvol_all,126-FIGHT-2026-02-28,FIGHT,2026-02-28,2026-03-01T00:00:00+00:00,0.9557887247043518,0.10874194257475148,0.11377194537253821,0.21748388514950295,-0.052503109921151495,0.0,0.0004349677702990059,-0.017672518240851177,1,2026-03-02T07:10:00+00:00,-0.018107486011150184,-0.166517956019617
f7c_dynamic_invvol_all,131-JOE-2026-03-02,JOE,2026-03-02,2026-03-03T00:00:00+00:00,0.9327597269465687,0.1044874492166527,0.11201968330975985,0.2089748984333054,-9.262357892349841e-05,1.0,0.0004179497968666108,-0.017190561901330146,1,2026-03-07T11:05:00+00:00,-0.017608511698196758,-0.16852274440814274
f7c_dynamic_invvol_all,132-REZ-2026-03-03,REZ,2026-03-03,2026-03-04T00:00:00+00:00,0.9260700763740701,0.21653632692695213,0.23382283096196924,0.43307265385390425,-9.262357892349841e-05,1.0,0.0008661453077078085,0.17090528889553674,3,2026-03-18T00:00:00+00:00,0.17003914358782893,0.785268439716312
f7c_dynamic_invvol_all,144-ZETA-2026-03-08,ZETA,2026-03-08,2026-03-09T00:00:00+00:00,0.9511061069923905,0.2853318320977171,0.3,0.5706636641954342,-9.262357892349841e-05,1.0,0.0011413273283908685,0.005253269009080469,2,2026-03-23T00:00:00+00:00,0.0041119416806896,0.014411086384786505
f7c_dynamic_invvol_all,147-STO-2026-03-10,STO,2026-03-10,2026-03-11T00:00:00+00:00,0.9633036058831025,0.07611400450519223,0.07901351561475284,0.15222800901038447,-9.262357892349841e-05,1.0,0.00030445601802076895,0.01122346754115053,3,2026-03-12T20:00:00+00:00,0.010919011523129761,0.14345601173020536
f7c_dynamic_invvol_all,150-SOLV-2026-03-12,SOLV,2026-03-12,2026-03-13T00:00:00+00:00,0.9875103628956216,0.0906380587127037,0.0917844127194076,0.1812761174254074,0.08856660655203377,1.0,0.0003625522348508148,-0.0062554651130966536,2,2026-03-18T13:40:00+00:00,-0.006618017347947468,-0.07301587701612917
f7c_dynamic_invvol_all,153-SKL-2026-03-13,SKL,2026-03-13,2026-03-14T00:00:00+00:00,0.9849825015306646,0.22238802209589054,0.22577865266672165,0.4447760441917811,0.0634254035717041,1.0,0.0008895520883835621,-0.029229997353446616,2,2026-03-26T18:05:00+00:00,-0.03011954944183018,-0.135436923076923
f7c_dynamic_invvol_all,154-TNSR-2026-03-13,TNSR,2026-03-13,2026-03-14T00:00:00+00:00,0.9849825015306646,0.07159001154433464,0.07268150594866775,0.14318002308866928,-0.06361065072955109,0.0,0.0002863600461773386,-0.012256024028308148,1,2026-03-19T15:45:00+00:00,-0.012542384074485487,-0.1751974025974025
f7c_dynamic_invvol_all,163-ANIME-2026-03-17,ANIME,2026-03-17,2026-03-18T00:00:00+00:00,1.1635261396581775,0.10471735256923598,0.09,0.20943470513847195,0.14557464595431238,1.0,0.0004188694102769439,-0.017298475940408117,1,2026-03-18T12:35:00+00:00,-0.01771734535068506,-0.16919206717884586
