case_id,symbol,signal_date,entry_date,executed_independent,executed_shared,right_censored_mark,target_return_2x,profitable,f7c_share,flow_to_signal_volume,flow_to_median20_volume,flow_to_prior7_volume,rank_pct,signal_volume_ratio20,return_3d,return_7d,return_14d,return_30d,recent_7d_runup,distance_20d_high,recent_5x_volume,prior7_max_volume_ratio,signal_day_return,signal_range_pct,market_median_return_7d,market_positive_breadth_7d,market_median_return_30d,market_positive_breadth_30d,available_history_days_from_2025
256-ELSA-2026-04-22,ELSA,2026-04-22,2026-04-23,True,False,False,0.08021856155316999,1,0.028862961499330177,0.26229005218642604,0.3553006537180434,0.033823315599808376,0.011834319526627219,1.3546097183491692,0.037845261712192935,-0.04721210423087696,0.04038549793483259,0.0035413899955734074,0.08741944522275147,-0.1238082968307137,0,3.172394765317095,0.010099509876726476,0.05677764565992849,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,90
257-EDU-2026-04-22,EDU,2026-04-22,2026-04-23,True,False,False,-0.16887289562289556,0,0.005748552911818241,0.0044660056645868,0.02398582590415174,0.0005264609339935369,0.04142011834319527,5.3707558175188606,0.13436754176610988,0.025679758308157163,0.06929133858267722,-0.34890410958904106,0.9261976694000864,-0.46751064306520274,1,44.93272784587653,-0.12257707218017355,0.21208198489751884,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,475
258-ANKR-2026-04-22,ANKR,2026-04-22,2026-04-23,True,False,False,-0.009577865612648433,0,0.0020059967270716745,0.0679237918121184,0.026202097693672863,0.00468525168018041,0.08284023668639054,0.385757287610644,0.03160040774719697,-0.014029618082618822,-0.0347195726821824,-0.03875379939209711,0.0594310210444271,-0.09852128986281838,0,0.6753875678958805,-0.004916420845624381,0.022556390977443552,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,475
259-NEWT-2026-04-22,NEWT,2026-04-22,2026-04-23,True,False,False,-0.05018154042011435,0,0.0016947728736441533,0.009836373754214372,0.05019342026782266,0.001586770631199546,0.09467455621301775,5.102837846753983,0.11717861205915825,0.03205465055176049,0.17026664680470738,0.11337868480725644,0.3054387808723069,-0.20941934185367816,1,23.748917329565376,-0.051322304069556735,0.08110869842891821,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,306
260-USELESS-2026-04-22,USELESS,2026-04-22,2026-04-23,True,False,False,-0.16990314769975823,0,0.0014340004587418392,0.006203966202002617,0.004616992492100616,0.0006626265205568263,0.11242603550295859,0.7442001361339248,0.02381543041428924,-0.045780346820809115,0.16879071084678565,0.15894411682111764,0.17063583815028904,-0.1848706300612285,0,1.9968087941928607,-0.022964015151515138,0.11866051929143429,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,250
261-EUL-2026-04-22,EUL,2026-04-22,2026-04-23,True,False,False,0.016163882427574237,1,0.0014285754299925963,0.004041330988639288,0.0062185114287643135,0.00048438659986214103,0.11834319526627218,1.5387285639917556,0.19096785024762863,0.15915032679738572,0.40991751962635403,0.697129186602871,0.5191993464052287,-0.23699919333154063,1,5.151417108214988,-0.020030390937974762,0.14132015120674635,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,191
262-NAORIS-2026-04-22,NAORIS,2026-04-22,2026-04-23,True,False,False,0.7113725038402456,1,0.0012425861441715496,0.04414770120086812,0.07697057307528495,0.003555923952515365,0.13609467455621302,1.7434786179483204,0.25024006145573274,0.22322435174746347,0.11206012982576019,0.16063469424139787,0.5520481022172117,-0.211864406779661,1,9.032468070776293,-0.027196652719665093,0.11713286713286708,0.03205465055176049,0.6568047337278107,0.04414587332053754,0.650887573964497,265
263-WET-2026-04-23,WET,2026-04-23,2026-04-24,True,True,False,-0.1725670206371468,0,0.015219680731668534,0.11935752363698955,0.09866909035153802,0.008063561121293934,0.023668639053254437,0.8266683770319103,0.013401015228426516,-0.15248768891152986,-0.024623803009575895,-0.05330045523520488,0.07097979283409761,-0.45914607715648026,1,8.456495531918602,-0.008443429025528859,0.04358104635625448,-0.021582733812949728,0.40236686390532544,0.04690767851807598,0.6390532544378699,134
264-LISTA-2026-04-23,LISTA,2026-04-23,2026-04-24,True,False,False,0.0910770692316827,1,0.001175339152437424,0.03822630835110672,0.02894547741391043,0.002919792101487645,0.1301775147928994,0.7572135176655741,-0.05104800540906029,-0.0452380952380953,0.026450511945392385,0.01580217129071171,0.2718820861678004,-0.24933143162774118,0,4.918301063039821,-0.0013045540796965405,0.05471651398861099,-0.021582733812949728,0.40236686390532544,0.04690767851807598,0.6390532544378699,476
265-TURBO-2026-04-23,TURBO,2026-04-23,2026-04-24,False,False,False,,0,0.0010004997330439979,0.010179120908645126,0.005963881850712921,0.0005340334943181945,0.14792899408284024,0.585893605571361,0.010105448154657193,-0.09836065573770503,0.07480130902290782,0.05198133064885124,0.1505216095380031,-0.21632124352331616,1,5.3985921851025385,0.0018302248561965495,0.03801563763817728,-0.021582733812949728,0.40236686390532544,0.04690767851807598,0.6390532544378699,476
266-SPK-2026-04-24,SPK,2026-04-24,2026-04-25,True,False,False,-0.17647562097516095,0,0.0319379153894491,0.08812768669176178,2.9211932021300524,0.01054245925283541,0.011834319526627219,33.14728108485715,0.5320648343904157,0.8377007607776836,1.0873739798367739,1.0754176610978519,1.6973795435333896,-0.3187088686931997,1,282.11952451158027,-0.15638339154055114,0.22614348734618073,-0.02851770604826076,0.3609467455621302,0.06036523503550906,0.6568047337278107,310
267-TA-2026-04-24,TA,2026-04-24,2026-04-25,True,False,False,0.22000670718926837,1,0.009330402411642024,0.1531085464386225,0.12606503520536114,0.005882687763745738,0.03550295857988166,0.8233703352144196,0.008879492600422756,0.11782618880299833,0.18470705064548154,-0.10401802478407818,0.25251815413445766,-0.10753693659996255,1,10.672856310287502,-0.002091175240485188,0.02432778489116516,-0.02851770604826076,0.3609467455621302,0.06036523503550906,0.6568047337278107,277
268-COOKIE-2026-04-24,COOKIE,2026-04-24,2026-04-25,True,False,False,0.3502874469375375,1,0.0038801041249048496,0.01469256908969447,0.015751212856659095,0.0015121941242496678,0.07692307692307693,1.0720530058767714,0.0018214936247724633,-0.08839779005524862,0.0012135922330096527,-0.03565166569257738,0.07292817679558006,-0.1503604531410916,0,2.6587562280624146,0.0036496350364965124,0.04339739615623084,-0.02851770604826076,0.3609467455621302,0.06036523503550906,0.6568047337278107,471
269-RED-2026-04-24,RED,2026-04-24,2026-04-25,True,False,False,-0.17088045812455252,0,0.0013804184484142517,0.0016948451331405719,0.004632823380584728,0.0012354047636845482,0.1301775147928994,2.7334788825218745,0.07953667953667964,-0.03453038674033149,-0.09864603481624745,0.1219903691813804,0.10911602209944737,-0.4066213921901528,0,1.4580593963209936,0.0432835820895523,0.2002989536621822,-0.02851770604826076,0.3609467455621302,0.06036523503550906,0.6568047337278107,413
270-VANRY-2026-04-25,VANRY,2026-04-25,2026-04-26,True,True,False,0.11483644428016983,1,0.008994028273811173,0.029696846146103878,0.029560380445134014,0.002291745784938356,0.047337278106508875,0.9954047072777199,0.007259865971705137,-0.01689680232558144,0.03421253822629966,0.0009248982611911316,0.2692587209302326,-0.22545090180360716,1,7.477698038902977,-0.0023967551622419148,0.05877934272300478,0.02732846715328474,0.6982248520710059,0.10451403009353388,0.7810650887573964,478
271-FIGHT-2026-04-25,FIGHT,2026-04-25,2026-04-26,True,False,False,0.05737055981813028,1,0.004621310029232639,0.039108736941890744,0.022755261442979992,0.0015051906485732281,0.0650887573964497,0.5818459818017296,-0.035361842105263164,0.037135278514588865,0.04266666666666663,0.11678832116788307,0.4748010610079574,-0.38100263852242744,1,9.685438610220157,-0.05682122755293484,0.14018691588785037,0.02732846715328474,0.6982248520710059,0.10451403009353388,0.7810650887573964,92
272-SHELL-2026-04-25,SHELL,2026-04-25,2026-04-26,True,False,False,0.2065372689326178,1,0.0016912079333798106,0.02337496629140022,0.011445853023512158,0.0011772011126448467,0.1242603550295858,0.48966286756627975,0.01205908953874002,0.03387742531567617,0.1379661016949154,0.1820422535211268,0.1425931629196182,-0.09514824797843657,0,3.498747654959429,-0.04249857387335987,0.07028657616892908,0.02732846715328474,0.6982248520710059,0.10451403009353388,0.7810650887573964,431
273-STO-2026-04-26,STO,2026-04-26,2026-04-27,True,False,False,0.007359136327093383,1,0.0055489933939019504,0.007900723517945891,0.003668954128174873,0.000413666034829663,0.05917159763313609,0.4643820429662072,-0.021023046655424316,-0.03437569305832766,-0.2503443526170799,-0.19630826026765114,0.34176092259924595,-0.44028795474996785,0,2.2857185616848223,-0.03265940902021769,0.08036454018227013,0.07309105757452028,0.8757396449704142,0.1692661723344413,0.8224852071005917,378
274-ORCA-2026-04-27,ORCA,2026-04-27,2026-04-28,True,True,False,0.1150822192513368,1,0.003180901451666403,0.0005706879143846073,0.10601988001632136,0.00025393516944570134,0.07692307692307693,185.77558301834077,0.5931842385516508,0.6385542168674698,0.6475770925110131,0.7873357228195939,1.0657174151150053,-0.20678685047720036,1,293.32964073255806,0.12312312312312312,0.6092150170648465,0.012881595200282314,0.6094674556213018,0.15185350602947745,0.8284023668639053,480
275-FLOCK-2026-04-27,FLOCK,2026-04-27,2026-04-28,True,False,False,0.5580006533812479,1,0.0029053096668182807,0.033064123445703676,0.024864444575831698,0.0024005003695316434,0.08284023668639054,0.7520067669921117,-0.1258032271883478,0.026148172980221318,0.09575800966529435,0.1743717629004411,0.20700636942675166,-0.14984029995833925,0,4.675149627515846,-0.07967528562838244,0.13534338358458964,0.012881595200282314,0.6094674556213018,0.15185350602947745,0.8284023668639053,230
276-PIEVERSE-2026-04-27,PIEVERSE,2026-04-27,2026-04-28,True,False,False,-0.13736780812422034,0,0.0025479661174872274,0.002860671745876875,0.0052389141109331055,5.3879982162864923e-05,0.08875739644970414,1.83135800830138,-0.08382016764033517,-0.24924549901134352,0.6906491680337474,0.40898437499999996,0.8316161931522532,-0.5901136363636363,1,308.06781972432816,-0.046019571541920046,0.2187364464363164,0.012881595200282314,0.6094674556213018,0.15185350602947745,0.8284023668639053,164
277-SKL-2026-04-28,SKL,2026-04-28,2026-04-29,True,False,False,0.08551683748169839,1,0.003011861517006576,0.04007651223439184,0.03549397572406229,0.004599099792436553,0.07100591715976332,0.8856553064416363,-0.04341736694677867,-0.0339462517680339,0.0928,0.19824561403508767,0.13154172560113153,-0.3051881993896236,0,1.6559611848213427,-0.027065527065527117,0.042709867452135564,0.012736149437486688,0.5621301775147929,0.16947960618846714,0.8284023668639053,480
278-AWE-2026-04-28,AWE,2026-04-28,2026-04-29,True,False,False,-0.12496951646811488,0,0.001974228812030207,0.0390749847106536,0.12023487069404439,0.004921739339360766,0.10059171597633136,3.0770292447808165,0.05154639175257736,0.14423076923076916,0.09761721752498076,0.19124087591240868,0.18850160256410264,-0.03724928366762181,1,10.436381416327041,0.020911528150133973,0.056079854809437224,0.012736149437486688,0.5621301775147929,0.16947960618846714,0.8284023668639053,341
279-SFP-2026-04-28,SFP,2026-04-28,2026-04-29,True,False,False,-0.1706283704572098,0,0.0013499283671049047,0.040846537016634384,0.14230982138021153,0.010868605090567572,0.14792899408284024,3.4840119083352685,0.06164383561643838,0.11038749592966468,0.15319580656070353,0.2364031907179116,0.24389449690654508,-0.10732984293193715,0,4.518911192762091,-0.10050118702189392,0.12056737588652489,0.012736149437486688,0.5621301775147929,0.16947960618846714,0.8284023668639053,481
280-PHA-2026-04-29,PHA,2026-04-29,2026-04-30,False,False,False,,0,0.0045980854762416295,0.04615530362852621,0.025148043858848217,0.004236606379764816,0.05325443786982249,0.5448570777748174,-0.10415464512406236,-0.028169014084507005,-0.18674698795180722,-0.1704515094843707,0.12081377151799688,-0.33879897785349233,0,1.510314972628471,-0.020195645313979216,0.06741573033707882,-0.0109439124487003,0.4260355029585799,0.12183908045976999,0.8047337278106509,482
281-ZETA-2026-04-30,ZETA,2026-04-30,2026-05-01,True,True,False,-0.08891891891891876,0,0.0027319098059710506,0.010206251835870588,0.02805397602902932,0.0033139338214490063,0.08284023668639054,2.748705056486227,0.06988657153311384,0.08477091448710805,0.08921586887688582,0.231157894736842,0.11036913374142077,-0.1305382099316087,0,2.2945854802487187,0.059036580948931494,0.09333333333333327,-0.02884188729477888,0.33727810650887574,0.11487179487179477,0.757396449704142,483
282-RECALL-2026-05-01,RECALL,2026-05-01,2026-05-02,True,False,False,0.5404307894161383,1,0.00409540134782483,0.13876681473232844,0.09583890969353998,0.01511877824630181,0.05917159763313609,0.6906471830344063,-0.12004617160446318,-0.12358689404100398,-0.13041825095057036,0.19425587467362937,0.06514657980456029,-0.21785225718194245,0,1.4415135968675747,-0.023900981647460462,0.08731031449307247,-0.029503105590062084,0.3136094674556213,0.109375,0.7810650887573964,198
283-1000FLOKI-2026-05-01,1000FLOKI,2026-05-01,2026-05-02,True,False,False,0.01632257063023917,1,0.003200419501193667,0.022944928797571824,0.0182946245323014,0.0029494896504012073,0.07692307692307693,0.7973275791658788,0.010664993726474226,-0.022451456310679796,0.0,0.161081081081081,0.04217233009708732,-0.06689834926151172,0,1.7700792672558041,0.004990642545227741,0.0327817670933499,-0.029503105590062084,0.3136094674556213,0.109375,0.7810650887573964,484
284-AIXBT-2026-05-02,AIXBT,2026-05-02,2026-05-03,True,False,False,-0.12778876080691676,0,0.006079328380166888,0.003706872526412385,0.010741004771291,0.001094212647668211,0.023668639053254437,2.897592160172404,0.24105865522174552,0.25270758122743686,0.3089400226329688,0.6199813258636788,0.31299638989169676,-0.04591696453120697,0,3.0444873345474135,0.1585976627712855,0.2468289338361329,-0.006614785992217764,0.4556213017751479,0.15422109573016174,0.8047337278106509,485
285-TRB-2026-05-02,TRB,2026-05-02,2026-05-03,True,False,False,-0.18368384622579745,0,0.0024875315592731684,0.0023055659401373953,0.007585437105197372,0.0005599601253736048,0.10059171597633136,3.2900542869510527,0.16842450407126086,0.16683038637851988,0.12667966485745907,0.46405094494659016,0.2107072691552061,-0.14063504823151118,1,8.658369326705495,0.036101957743748914,0.09961724929829052,-0.006614785992217764,0.4556213017751479,0.15422109573016174,0.8047337278106509,485
286-BIO-2026-05-03,BIO,2026-05-03,2026-05-04,True,True,False,-0.1710330687830688,0,0.009665297714237728,0.003235299892389746,0.006577045389779622,0.0005761441518972803,0.011834319526627219,2.0329013100920004,0.46522897988853895,1.0170113408939292,1.1611865618298784,2.5321261682242993,1.2014676450967312,-0.08378787878787874,1,10.657518378500493,0.050921098366353945,0.28431755964020344,-0.024242424242424176,0.3727810650887574,0.1461904761904762,0.7869822485207101,484
287-BAND-2026-05-03,BAND,2026-05-03,2026-05-04,True,False,False,-0.033519634703196334,0,0.0011120775257093954,0.03284260313476134,0.017303186729016845,0.002506181861656846,0.10650887573964497,0.5268518654875676,0.03301886792452824,-0.0403155127081507,0.04484732824427473,0.04385128693994278,0.024978089395267355,-0.3261538461538461,0,1.511108634067499,-0.004092769440654842,0.01751152073732709,-0.024242424242424176,0.3727810650887574,0.1461904761904762,0.7869822485207101,486
288-STO-2026-05-04,STO,2026-05-04,2026-05-05,False,True,False,,0,0.007471387513631969,0.025778468393784854,0.007536406525286789,0.002009742410280255,0.023668639053254437,0.2923527655003663,-0.017152281473337028,0.010970368694865451,-0.04313851423678017,-0.5262097842794298,0.0687627233657544,-0.30597826086956526,0,0.5280729728530739,0.00903036460097062,0.023712275924665294,0.0037341299477222645,0.5384615384615384,0.1358279316440778,0.8165680473372781,386
289-HYPER-2026-05-05,HYPER,2026-05-05,2026-05-06,True,False,False,-0.17244420407427438,0,0.0012826061237276839,8.208539665250247e-05,0.00029178334716086987,2.1935582617608427e-05,0.08284023668639054,3.5546316282797,-0.059337119606679756,-0.08145021107524208,0.16810526315789476,0.31481042654028424,0.1155533482327622,-0.3821269487750557,1,6.645308423391653,-0.10508064516129034,0.22207109176641282,0.011140337304657244,0.621301775147929,0.141509433962264,0.8284023668639053,377
290-FHE-2026-05-06,FHE,2026-05-06,2026-05-07,True,False,False,0.15679540066382158,1,0.0027163362365433615,0.00043075045730669504,0.010186481025712416,0.00022880372505553292,0.047337278106508875,23.648218714390417,0.8319583152409902,1.254943880277926,1.3822699040090343,1.2089005235602093,1.511491181186531,-0.10214939348797614,1,26.06528522163224,0.08625128733264664,0.3770739064856714,0.06143269017520514,0.8165680473372781,0.172463768115942,0.8520710059171598,388
291-WET-2026-05-07,WET,2026-05-07,2026-05-08,True,False,False,-0.18094088207694722,0,0.0020201882550721422,0.014844658716684028,0.016601639955730402,0.003080272911550864,0.05325443786982249,1.1183578061698172,-0.006216972334473159,-0.0033253663098825603,-0.039170506912442504,-0.10305807537641454,0.059337005091967265,-0.1926088054550047,0,0.5787090653688184,-0.004463358937097817,0.08135333406328704,0.07089673033344113,0.7988165680473372,0.1421428571428569,0.8284023668639053,148
292-ARB-2026-05-07,ARB,2026-05-07,2026-05-08,True,False,False,-0.0028759873617691784,0,0.0017320375253389564,0.00014255596059043084,0.00021246563464825496,3.0535892631548665e-05,0.05917159763313609,1.4904016203059898,0.08856405846947535,0.023443815683104274,-0.014018691588784993,0.24117647058823533,0.05416329830234434,-0.05733432613551759,0,1.3641388308480114,-0.010937500000000044,0.06275468622656866,0.07089673033344113,0.7988165680473372,0.1421428571428569,0.8284023668639053,490
293-RED-2026-05-07,RED,2026-05-07,2026-05-08,True,False,False,-0.17240844111640566,0,0.0010808024693783826,0.01689306435157077,0.009413128159541345,0.0013769789037895298,0.08284023668639054,0.5572185107236677,0.06064981949458481,0.09219330855018582,0.09626865671641793,-0.256578947368421,0.10855018587360599,-0.08530510585305096,0,1.2706221616478697,0.02655485674353608,0.05278174037089878,0.07089673033344113,0.7988165680473372,0.1421428571428569,0.8284023668639053,426
294-BAND-2026-05-07,BAND,2026-05-07,2026-05-08,False,False,False,,0,0.0010357091475415691,0.015469422490418744,0.01586548850415981,0.0028219219456007633,0.08875739644970414,1.025603154480161,0.07632894139027724,0.11745283018867925,0.0666366501575868,0.08421052631578951,0.12452830188679243,-0.010442773600668365,0,1.0458551078520848,0.027765726681127978,0.05814469596094107,0.07089673033344113,0.7988165680473372,0.1421428571428569,0.8284023668639053,490
295-FLOCK-2026-05-08,FLOCK,2026-05-08,2026-05-09,False,False,False,,0,0.0017835562891396891,0.0032345417865018464,0.021051590772006114,0.000815438524326341,0.047337278106508875,6.508368777258366,0.2772472835034572,0.34640749739673726,0.10781093816935594,0.46266968325791846,0.4838597709128776,-0.09263157894736851,1,14.125098218909333,0.02727754237288127,0.10342465753424657,0.09227129337539441,0.8224852071005917,0.20823745973308805,0.8520710059171598,241
296-ZEC-2026-05-08,ZEC,2026-05-08,2026-05-09,True,False,False,-0.18992530226638615,0,0.0014947074450292143,0.0001170274281226445,0.00019189097083580734,1.5275984776931298e-05,0.0650887573964497,1.6397093733847248,0.18607756618671623,0.5928630834806112,0.7072063288670993,0.8963735379664584,0.6287295976712755,-0.02202115946191774,0,3.40449587079821,0.06702996326409805,0.13015329125338138,0.09227129337539441,0.8224852071005917,0.20823745973308805,0.8520710059171598,491
297-SXT-2026-05-09,SXT,2026-05-09,2026-05-10,True,True,False,-0.13401741654571853,0,0.004754553775153413,0.07098886450387387,0.12327981636227728,0.007327748727637118,0.01775147928994083,1.736607807771737,-0.06002728512960431,-0.15043156596794072,-0.19273579379027528,-0.1763299462044231,0.022194821208384896,-0.24822695035460984,1,6.078598389418461,-0.01781895937277267,0.04847129008202833,0.06988609397247281,0.8047337278106509,0.19432314410480345,0.8402366863905325,371
298-ACX-2026-05-09,ACX,2026-05-09,2026-05-10,True,False,False,-0.17237124415757824,0,0.0013775500609961608,0.047905180229234845,0.07333295803257682,0.006582469571923266,0.05325443786982249,1.530793907499471,0.020890099909173454,0.03166590178981177,0.038817005545286554,0.0601273284602688,0.10279944928866458,-0.06450270495214316,0,3.793331310155429,-0.017267759562841545,0.04761904761904767,0.06988609397247281,0.8047337278106509,0.19432314410480345,0.8402366863905325,492
299-RED-2026-05-09,RED,2026-05-09,2026-05-10,False,False,False,,0,0.0010902038304235005,0.022699108980537855,0.010502780215110296,0.0014684731418191047,0.0650887573964497,0.46269570422853806,0.07267645003494061,0.15413533834586457,0.17444529456771218,-0.08685306365258771,0.17669172932330812,-0.04420921544209211,0,1.580700015196018,-0.0032467532467532756,0.03164139749505601,0.06988609397247281,0.8047337278106509,0.19432314410480345,0.8402366863905325,428
300-AWE-2026-05-09,AWE,2026-05-09,2026-05-10,True,False,False,-0.14681676557863507,0,0.0010819194088910362,0.05835491725760749,0.0344723604599205,0.004053965525886461,0.07100591715976332,0.590736172373314,-0.05102040816326525,-0.0481736368448914,-0.006995581737849754,0.06854199683042794,0.11664019763543321,-0.14759797724399493,1,7.2699470788948775,-0.0183803457688807,0.036029273784950355,0.06988609397247281,0.8047337278106509,0.19432314410480345,0.8402366863905325,352
301-AEVO-2026-05-10,AEVO,2026-05-10,2026-05-11,True,False,False,-0.18120129032258067,0,0.016863649484657496,0.08852864454388032,0.12351515293344005,0.014128894226036635,0.005917159763313609,1.3951998651941206,0.04659014179608367,0.13345521023766005,0.1796042617960425,0.3259195893926432,0.2025594149908594,-0.09277143693298218,0,3.3323268429460615,0.007802340702210753,0.05312084993359889,0.10631337912986605,0.8402366863905325,0.2064617809298661,0.8816568047337278,493
302-ORCA-2026-05-10,ORCA,2026-05-10,2026-05-11,True,False,False,-0.17463520871143395,0,0.0026103170125890986,0.010513250659974561,0.0037168262336405903,0.0006720643364813763,0.029585798816568046,0.35353729820131424,0.07477243172951886,-0.171013039117352,0.24099099099099086,0.8224917309812569,0.08024072216649936,-0.30778894472361806,1,21.328347904446858,-0.04835924006908465,0.0884900990099009,0.10631337912986605,0.8402366863905325,0.2064617809298661,0.8816568047337278,493
303-TOSHI-2026-05-10,TOSHI,2026-05-10,2026-05-11,True,False,False,-0.17614667988107036,0,0.0013972997154299935,0.012660945592649879,0.04255969601980916,0.004706246145824193,0.047337278106508875,3.361494266630176,0.09614340032590984,0.14334277620396585,0.09081081081081077,0.12298274902615458,0.16770538243626065,-0.020863658418243558,0,1.8236671026193845,0.040742650850954076,0.07792887029288686,0.10631337912986605,0.8402366863905325,0.2064617809298661,0.8816568047337278,235
304-HYPER-2026-05-10,HYPER,2026-05-10,2026-05-11,False,False,False,,0,0.001024215201102927,0.0003110468344168445,0.00016873465597245734,2.169092474615239e-05,0.07100591715976332,0.542473471201865,0.0737811685895049,-0.03138900545530854,-0.08025183296142824,0.2674061058642654,0.1310952580780529,-0.3574053452115813,0,3.943127771332131,0.02024398868458266,0.038273253226524195,0.10631337912986605,0.8402366863905325,0.2064617809298661,0.8816568047337278,382
305-JOE-2026-05-11,JOE,2026-05-11,2026-05-12,True,False,False,-0.1695392250429471,0,0.0023286514218535505,0.01618061070916617,0.045797492937826347,0.006371258313673505,0.047337278106508875,2.8303933492375837,0.07157464212678932,0.10315789473684212,0.13272805879809768,0.11774744027303763,0.1399999999999999,-0.03231763619575245,0,0.7611204949129727,0.037212984956452866,0.09593199757134174,0.10007942811755344,0.8106508875739645,0.20700437773608504,0.8816568047337278,494
306-COOKIE-2026-05-11,COOKIE,2026-05-11,2026-05-12,True,False,False,-0.17970959721531557,0,0.001243939451389752,0.0053047613275470085,0.004483194841165723,0.00035284601881956876,0.05325443786982249,0.8451265880493084,0.03395061728395077,0.21011438892233603,0.21303560651780318,0.22560975609756095,0.239012642986153,-0.023323615160349864,0,3.665541681994529,0.0024937655860350905,0.04759441282979826,0.10007942811755344,0.8106508875739645,0.20700437773608504,0.8816568047337278,488
307-NEWT-2026-05-12,NEWT,2026-05-12,2026-05-13,True,False,False,-0.17946581091088604,0,0.01448814113037965,0.40234650306145253,0.37257697592138306,0.05948721373803525,0.011834319526627219,0.9260102252323476,-0.03844784620861508,0.07210902355120408,0.0417845204422731,0.24107826619696748,0.16419687748081513,-0.0790998977156494,0,1.2675873424521924,-0.04872035689128906,0.07009169702298701,0.045454545454545636,0.757396449704142,0.21461538461538465,0.8757396449704142,326
308-BR-2026-05-12,BR,2026-05-12,2026-05-13,True,False,False,-0.05332488610478334,0,0.005379343793720068,0.16511386227585792,0.06651795694926159,0.007530053397593978,0.023668639053254437,0.4028611288743834,-0.07546052631578948,-0.21412593669611912,0.38644435674822386,0.10401445518108265,0.21748126607761975,-0.39510158402203865,0,2.1189543985109522,-0.009235758601240929,0.07718096348662629,0.045454545454545636,0.757396449704142,0.21461538461538465,0.8757396449704142,416
309-FLOCK-2026-05-12,FLOCK,2026-05-12,2026-05-13,True,False,False,-0.1845990504963316,0,0.001267463678457672,0.007516862256850074,0.013812247450268971,0.000390733774393199,0.07100591715976332,1.837501736536671,-0.10644041650597758,0.14438590714520916,0.12004511762810188,0.3465710964742348,0.4076391175502141,-0.1870175438596492,1,19.480640951815698,-0.11542377195215059,0.1602201941184993,0.045454545454545636,0.757396449704142,0.21461538461538465,0.8757396449704142,245
310-ACX-2026-05-13,ACX,2026-05-13,2026-05-14,False,True,False,,0,0.001400316610113707,0.03779460774967387,0.06760305410485762,0.004972664787053301,0.0650887573964497,1.7886957460337964,-0.08125135781012383,-0.039736603088101785,-0.016282856478250785,-0.02512678653757494,0.09128065395095364,-0.12005826050769863,0,4.455641051647211,-0.028039531142266094,0.049379770992366456,-0.021065936380872174,0.3431952662721893,0.09592061742006619,0.7869822485207101,496
311-SAPIEN-2026-05-13,SAPIEN,2026-05-13,2026-05-14,True,False,False,-0.029740663900414972,0,0.0011138545900278864,0.01222941330326499,0.0215504319293323,0.001517268132605872,0.08284023668639054,1.7621803593455132,0.12427745664739898,0.19609204522912105,0.357078550528922,0.6271758197274324,0.38861337036302324,-0.13864285714285718,1,7.1471874025602204,-0.005525317499587734,0.13228917794885398,-0.021065936380872174,0.3431952662721893,0.09592061742006619,0.7869822485207101,265
312-RECALL-2026-05-14,RECALL,2026-05-14,2026-05-15,False,True,False,,0,0.0041009386499844995,0.053814253431323546,0.1223749452653321,0.008923419274782622,0.03550295857988166,2.2740247696923652,0.06429597701149414,0.1143286949981197,0.2635394456289979,0.2454812946616225,0.25441895449417085,-0.11167740968370565,1,7.860351826130772,-0.022757255936675436,0.113368401959006,-0.010692177827799854,0.42011834319526625,0.12680014049877064,0.8165680473372781,211
313-WOO-2026-05-14,WOO,2026-05-14,2026-05-15,True,False,False,-0.1671773347324239,0,0.0035017317101693896,0.12135127906360825,0.103519530004414,0.014300677410569562,0.047337278106508875,0.8530567687725199,-0.07789066279632317,-0.038345105953582204,0.03362255965292826,0.1062100986651191,0.06306760847628645,-0.09539629805410532,0,1.3693287558300093,0.011140583554376748,0.06233062330623307,-0.010692177827799854,0.42011834319526625,0.12680014049877064,0.8165680473372781,497
314-SHELL-2026-05-14,SHELL,2026-05-14,2026-05-15,True,False,False,-0.19323385183232236,0,0.0020038824789701524,0.022250560810231745,0.01723994307597607,0.002617248093188696,0.07100591715976332,0.7748093732562649,-0.07170827214880082,-0.015827711468604067,0.11821933962264142,0.30883367839889586,0.1056045666839649,-0.13795454545454544,0,0.8723055781633701,0.00026371308016859274,0.08633879781420761,-0.010692177827799854,0.42011834319526625,0.12680014049877064,0.8165680473372781,450
315-TNSR-2026-05-15,TNSR,2026-05-15,2026-05-16,True,True,False,-0.1720061053167132,0,0.004047421894109883,0.017841479524909946,0.014700216596421383,0.0011034091836896423,0.04142011834319527,0.8239348410481995,-0.14821235102925245,-0.09983970689260369,-0.008074690890739311,-0.017986510117412036,0.13624914128692467,-0.20777912132204757,0,3.9177830430002945,-0.06449309852451224,0.09754204398447608,-0.09006211180124224,0.1242603550295858,0.031860226104830414,0.6094674556213018,498
