case_id,symbol,signal_date,entry_date,decision_time_utc,decision_close_time_ms,execution_time_utc,execution_open_time_ms,execution_price,sold_fraction,cumulative_sold_fraction,reason,score,drawdown,volume_ratio,upper_wick_share,taker_buy_share,failure15,weak1h,regime4h,weak4h_confirmed,mfe_at_decision,active_stop
081-NEWT-2026-05-12,NEWT,2026-05-12,2026-05-13,2026-05-16T06:44:59+00:00,1778913899999,2026-05-16T06:45:00+00:00,1778913900000,0.07406,1.0,1.0,保护止损,0.8035041666693132,0.11785714285714288,6.038608426559257,0.09090909090909664,0.14875686843914085,True,True,weak,True,0.03678104171809449,0.07453839999999999
082-TOWNS-2026-05-16,TOWNS,2026-05-16,2026-05-17,2026-05-20T00:24:59+00:00,1779236699999,2026-05-20T00:25:00+00:00,1779236700000,0.003299,1.0,1.0,5m收盘距持仓最高价回撤15%,0.8057971014492761,0.1539250897896357,41.079322157882096,0.01449275362319032,0.3205676678515537,True,True,neutral,False,0.27012056044314114,0.003081276
083-EDU-2026-05-17,EDU,2026-05-17,2026-05-18,2026-05-31T23:59:59+00:00,1780271999999,2026-06-01T00:00:00+00:00,1780272000000,0.04572,1.0,1.0,持有满14天,0.47951881554595954,0.0598396051819865,0.5998136513683314,0.5555555555555727,0.8619082702362036,False,True,weak,True,0.11921749136938997,0.039974
084-TNSR-2026-05-15,TNSR,2026-05-15,2026-05-16,2026-05-28T03:29:59+00:00,1779938999999,2026-05-28T03:30:00+00:00,1779939000000,0.03608,1.0,1.0,保护止损,0.7523472076798324,0.09616829451540199,4.000240315420592,0.058823529411762304,0.2985161414263712,True,True,weak,True,0.015772068176036713,0.036165199999999995
085-COOKIE-2026-05-19,COOKIE,2026-05-19,2026-05-20,2026-05-22T08:24:59+00:00,1779438299999,2026-05-22T08:25:00+00:00,1779438300000,0.01572,1.0,1.0,保护止损,0.8444419069981137,0.17097625329815325,49.3007885595843,0.12499999999999901,0.3583371395028288,True,True,weak,True,0.10046457607433235,0.0158424
086-FIDA-2026-05-21,FIDA,2026-05-21,2026-05-22,2026-05-22T02:49:59+00:00,1779418199999,2026-05-22T02:50:00+00:00,1779418200000,0.0372,1.0,1.0,保护止损,0.5390065292621155,0.08552469894322923,0.7478682805480927,0.08108108108106943,0.5095801644424219,True,True,weak,False,0.0007378258730939002,0.0374072
087-PROM-2026-05-19,PROM,2026-05-19,2026-05-20,2026-05-29T02:24:59+00:00,1780021499999,2026-05-29T02:25:00+00:00,1780021500000,1.018,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7631474997539678,0.15179316096747297,5.679585804248444,0.0,0.30060449329238725,True,True,weak,True,0.11224489795918369,0.9917600000000001
088-AWE-2026-05-23,AWE,2026-05-23,2026-05-24,2026-06-06T23:59:59+00:00,1780790399999,2026-06-07T00:00:00+00:00,1780790400000,0.05238,1.0,1.0,持有满14天,0.4823168386081147,0.08410561286938267,0.042932660635956105,0.19999999999991674,0.6739520958083832,True,False,weak,True,0.16857376379239897,0.0450248
089-HFT-2026-05-23,HFT,2026-05-23,2026-05-24,2026-05-25T03:14:59+00:00,1779678899999,2026-05-25T03:15:00+00:00,1779678900000,0.01125,1.0,1.0,保护止损,0.6423365151125714,0.08462164361269331,8.37806827399576,0.0,0.6799508415896262,True,True,weak,True,0.0040849673202616454,0.0112608
090-NXPC-2026-05-23,NXPC,2026-05-23,2026-05-24,2026-06-05T23:34:59+00:00,1780702499999,2026-06-05T23:35:00+00:00,1780702500000,0.3734,1.0,1.0,5m收盘距持仓最高价回撤15%,0.8007402573045621,0.1557766222021253,12.401361550984165,0.03278688524590716,0.36856174519070123,True,True,weak,True,0.25939635535307515,0.3526048
091-TOSHI-2026-05-26,TOSHI,2026-05-26,2026-05-27,2026-06-02T15:29:59+00:00,1780414199999,2026-06-02T15:30:00+00:00,1780414200000,0.0001417,1.0,1.0,保护止损,0.6570087770642773,0.11041405269761606,2.993018273680098,0.052631578947369924,0.47819038966318594,True,True,weak,True,0.023763648041104757,0.000143244
092-VANRY-2026-05-27,VANRY,2026-05-27,2026-05-28,2026-05-29T11:09:59+00:00,1780052999999,2026-05-29T11:10:00+00:00,1780053000000,0.004263,1.0,1.0,保护止损,0.7083416606625821,0.08603304012014601,2.3918979750251905,0.18918918918918062,0.3983667995669182,True,True,weak,True,0.003660637381567744,0.0042724799999999995
093-BIO-2026-05-26,BIO,2026-05-26,2026-05-27,2026-05-28T03:19:59+00:00,1779938399999,2026-05-28T03:20:00+00:00,1779938400000,0.03005,1.0,1.0,保护止损,0.7636542310358218,0.12335958005249348,19.5465951854886,0.039473684210529256,0.42820286397258484,True,True,weak,True,0.040983606557377206,0.030304799999999996
094-AIXBT-2026-06-02,AIXBT,2026-06-02,2026-06-03,2026-06-04T02:04:59+00:00,1780538699999,2026-06-04T02:05:00+00:00,1780538700000,0.02316,1.0,1.0,保护止损,0.7957445892712441,0.17928571428571427,17.20003877449896,0.030150753768843012,0.37447356835443957,True,True,weak,True,0.07444359171143522,0.0239752
095-SKL-2026-06-03,SKL,2026-06-03,2026-06-04,2026-06-04T02:04:59+00:00,1780538699999,2026-06-04T02:05:00+00:00,1780538700000,0.00483,1.0,1.0,保护止损,0.7871492157026645,0.0955056179775281,9.63670222157563,0.03846153846154013,0.368512279263581,True,True,weak,True,0.015209125475285301,0.0048392
096-STO-2026-06-04,STO,2026-06-04,2026-06-05,2026-06-05T06:14:59+00:00,1780640099999,2026-06-05T06:15:00+00:00,1780640100000,0.05643,1.0,1.0,保护止损,0.6874377029637664,0.10683760683760679,3.0198822999132746,0.054794520547942864,0.4347179116258861,True,True,weak,False,0.027150056901316777,0.0565892
097-PHA-2026-06-06,PHA,2026-06-06,2026-06-07,2026-06-20T23:59:59+00:00,1781999999999,2026-06-21T00:00:00+00:00,1782000000000,0.03732,1.0,1.0,持有满14天,0.38946360153256654,0.04648786717752218,0.8137782065069394,0.0,0.3470399401068548,True,False,strong,False,0.25722543352601135,0.031264560000000004
098-SXT-2026-06-06,SXT,2026-06-06,2026-06-07,2026-06-10T11:34:59+00:00,1781091299999,2026-06-10T11:35:00+00:00,1781091300000,0.007664,1.0,1.0,保护止损,0.612238711444852,0.12710706150341688,1.1589042351799566,0.13157894736841624,0.5361969206475773,True,True,weak,True,0.052757793764987904,0.0076728000000000005
099-FIDA-2026-06-08,FIDA,2026-06-08,2026-06-09,2026-06-10T17:24:59+00:00,1781112299999,2026-06-10T17:25:00+00:00,1781112300000,0.02121,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5843692953538202,0.15058069683620345,2.995300945921001,0.03225806451612759,0.29532876805574015,False,True,weak,True,0.09565598946906517,0.0209668
100-BLUR-2026-06-06,BLUR,2026-06-06,2026-06-07,2026-06-18T07:04:59+00:00,1781766299999,2026-06-18T07:05:00+00:00,1781766300000,0.01613,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5762430643402965,0.1633817427385892,886.1275678870809,0.0,0.4606354034895552,False,True,weak,True,0.15449101796407172,0.015364
101-EDU-2026-06-09,EDU,2026-06-09,2026-06-10,2026-06-23T08:19:59+00:00,1782202799999,2026-06-23T08:20:00+00:00,1782202800000,0.02744,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7999999999999999,0.15651906519065195,20.403641815928072,0.0,0.26440204487150576,True,True,weak,True,0.2008862629246677,0.02718832
102-USUAL-2026-06-10,USUAL,2026-06-10,2026-06-11,2026-06-24T15:44:59+00:00,1782315899999,2026-06-24T15:45:00+00:00,1782315900000,0.00921,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7614632517294219,0.15426997245179075,5.534626840101612,0.0,0.28514986334541387,True,True,weak,True,0.16098081023454158,0.0086296
103-FLOCK-2026-06-13,FLOCK,2026-06-13,2026-06-14,2026-06-18T11:44:59+00:00,1781783099999,2026-06-18T11:45:00+00:00,1781783100000,0.03902,1.0,1.0,保护止损,0.6596974575314714,0.09529329932761421,4.010773850586373,0.08333333333332851,0.527208802327052,True,True,weak,True,0.01601884570082457,0.039054
104-SAPIEN-2026-06-17,SAPIEN,2026-06-17,2026-06-18,2026-06-26T12:44:59+00:00,1782477899999,2026-06-26T12:45:00+00:00,1782477900000,0.07682,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5499999999999999,0.15016045147726031,24.985400635596637,0.0,0.5902893815937295,False,True,weak,True,0.13019009504752388,0.07356320000000001
105-ZEREBRO-2026-06-19,ZEREBRO,2026-06-19,2026-06-20,2026-06-20T05:09:59+00:00,1781932199999,2026-06-20T05:10:00+00:00,1781932200000,0.041083,1.0,1.0,保护止损,0.6300175749518213,0.08829992674968379,2.9232412816054185,0.11309523809523779,0.5074653665928586,True,True,weak,True,0.005961950696677487,0.04120128
106-TA-2026-06-16,TA,2026-06-16,2026-06-17,2026-06-27T19:34:59+00:00,1782588899999,2026-06-27T19:35:00+00:00,1782588900000,0.07328,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7767527407972776,0.15017975182651055,2.6991384912765994,0.1551724137930919,0.16421983232290804,True,True,weak,True,0.161972779948794,0.06827319999999999
107-WET-2026-06-23,WET,2026-06-23,2026-06-24,2026-07-06T08:34:59+00:00,1783326899999,2026-07-06T08:35:00+00:00,1783326900000,0.06129,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7925847947379936,0.15375051802735173,8.924117878833169,0.0,0.320326297455635,True,True,weak,True,0.27267932489451474,0.05710752
108-USUAL-2026-06-21,USUAL,2026-06-21,2026-06-22,2026-06-24T16:54:59+00:00,1782320099999,2026-06-24T16:55:00+00:00,1782320100000,0.00896,1.0,1.0,保护止损,0.8001338669254614,0.13583815028901736,21.82953290666972,0.03703703703703561,0.37202142183402925,True,True,weak,True,0.04742684157416743,0.0091172
109-MUBARAK-2026-06-21,MUBARAK,2026-06-21,2026-06-22,2026-06-24T16:54:59+00:00,1782320099999,2026-06-24T16:55:00+00:00,1782320100000,0.00968,1.0,1.0,保护止损,0.8116652846960778,0.11850501367365551,23.840371239268865,0.03846153846153692,0.35557899603280546,True,True,weak,True,0.03101503759398505,0.0097888
110-ID-2026-06-24,ID,2026-06-24,2026-06-25,2026-06-26T02:14:59+00:00,1782440099999,2026-06-26T02:15:00+00:00,1782440100000,0.03729,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7291296623543545,0.15204545454545448,2.3763014519414014,0.10752688172043316,0.3803994805083874,True,True,strong,False,0.1597258829731154,0.0349048
111-AIOT-2026-06-26,AIOT,2026-06-26,2026-06-27,2026-06-30T07:39:59+00:00,1782805199999,2026-06-30T07:40:00+00:00,1782805200000,0.04744,1.0,1.0,5m收盘距持仓最高价回撤15%,0.793961270618402,0.15826827537260468,39.214242296240585,0.00471698113207365,0.36188828275164125,True,True,weak,True,0.12923261871368452,0.045917200000000005
112-SXT-2026-06-27,SXT,2026-06-27,2026-06-28,2026-07-07T20:54:59+00:00,1783457699999,2026-07-07T20:55:00+00:00,1783457700000,0.006662,1.0,1.0,5m收盘距持仓最高价回撤15%,0.8061713869782379,0.15146496815286614,7.3336200218492404,0.0659340659340652,0.34661940914921935,True,True,weak,True,0.15764636484294337,0.00623852
113-GMT-2026-06-29,GMT,2026-06-29,2026-06-30,2026-07-13T23:59:59+00:00,1783987199999,2026-07-14T00:00:00+00:00,1783987200000,0.00743,1.0,1.0,持有满14天,0.4,0.11031175059952036,0.8204443141152002,0.0,0.01311853008922189,False,False,weak,True,0.09881422924901173,0.006982800000000001
114-VANRY-2026-07-01,VANRY,2026-07-01,2026-07-02,2026-07-03T06:09:59+00:00,1783058999999,2026-07-03T06:10:00+00:00,1783059000000,0.002856,1.0,1.0,保护止损,0.5147106981102284,0.09876932786367931,23.950208805662225,0.049999999999998046,0.42739592822121314,False,False,weak,True,0.0022137887413029578,0.00290904
115-PIPPIN-2026-07-07,PIPPIN,2026-07-07,2026-07-08,2026-07-13T18:44:59+00:00,1783968299999,2026-07-13T18:45:00+00:00,1783968300000,0.01588,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7473431764965065,0.15523657628920784,18.63612644568267,0.0,0.4289852352552402,True,True,weak,True,0.11170212765957444,0.015566400000000001
116-C98-2026-07-06,C98,2026-07-06,2026-07-07,2026-07-20T23:59:59+00:00,1784591999999,2026-07-21T00:00:00+00:00,1784592000000,0.01296,1.0,1.0,持有满14天,0.3,0.1005547850208044,0.7143228412525153,0.0,0.91997920997921,False,False,neutral,False,0.09242424242424252,0.012144
117-STO-2026-07-04,STO,2026-07-04,2026-07-05,2026-07-08T09:49:59+00:00,1783504199999,2026-07-08T09:50:00+00:00,1783504200000,0.04379,1.0,1.0,保护止损,0.7812551549871619,0.12554890219560877,12.78000597052137,0.06666666666666435,0.41811726751925565,True,True,weak,True,0.05163727959697728,0.0438288
118-SKL-2026-07-10,SKL,2026-07-10,2026-07-11,2026-07-11T11:19:59+00:00,1783768799999,2026-07-11T11:20:00+00:00,1783768800000,0.004818,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7063651303648713,0.15695538057742775,2.939573301587992,0.007407407407401982,0.3752607151111855,True,True,strong,False,0.17327037569287596,0.0044813200000000004
119-XPIN-2026-07-11,XPIN,2026-07-11,2026-07-12,2026-07-13T11:54:59+00:00,1783943699999,2026-07-13T11:55:00+00:00,1783943700000,0.001751,1.0,1.0,保护止损,0.8197530864197525,0.17925856405443463,35.52526175118879,0.0493827160493813,0.3368616362150697,True,True,weak,False,0.08392675483214651,0.0018087199999999998
120-JOE-2026-07-08,JOE,2026-07-08,2026-07-09,2026-07-22T23:59:59+00:00,1784764799999,2026-07-23T00:00:00+00:00,1784764800000,0.02814,1.0,1.0,持有满14天,0.40928909384246215,0.03860608131192356,3.088912925905895,0.3000000000000243,0.9790244073256995,False,True,weak,False,0.0379432624113476,0.025944
121-PROMPT-2026-07-14,PROMPT,2026-07-14,2026-07-15,2026-07-28T23:59:59+00:00,1785283199999,2026-07-29T00:00:00+00:00,1785283200000,0.02031,1.0,1.0,持有满14天,0.5566756725611846,0.06749311294765836,1.0665360954174514,0.24999999999997832,0.7606957537174984,True,True,weak,True,0.09833585476550688,0.0182436
122-C98-2026-07-17,C98,2026-07-17,2026-07-18,2026-07-27T22:44:59+00:00,1785192299999,2026-07-27T22:45:00+00:00,1785192300000,0.01193,1.0,1.0,保护止损,0.7999999999999999,0.11760355029585812,73.91874637260592,0.0,0.30913632380490996,True,True,weak,True,0.03442999234889066,0.0120244
123-SKYAI-2026-07-14,SKYAI,2026-07-14,2026-07-15,2026-07-17T07:54:59+00:00,1784274899999,2026-07-17T07:55:00+00:00,1784274900000,0.03097,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7069681295997201,0.15340442986054137,1.323497162497607,0.0967741935483833,0.2778071308393088,True,True,strong,False,0.1900423039375203,0.0282716
124-VANRY-2026-07-15,VANRY,2026-07-15,2026-07-16,2026-07-18T09:54:59+00:00,1784368499999,2026-07-18T09:55:00+00:00,1784368500000,0.005158,1.0,1.0,5m收盘距持仓最高价回撤15%,0.75,0.15010710166419505,0.387978134263628,0.5333333333333372,0.5478792598752701,True,True,weak,True,0.10647219690063792,0.005046200000000001
125-AIOT-2026-07-21,AIOT,2026-07-21,2026-07-22,2026-07-27T22:54:59+00:00,1785192899999,2026-07-27T22:55:00+00:00,1785192900000,0.04617,1.0,1.0,保护止损,0.7999999999999999,0.1513145798860085,20.725104743558873,0.0,0.3336003985530146,True,True,weak,True,0.06940621313409356,0.046791200000000005
126-FLOCK-2026-07-19,FLOCK,2026-07-19,2026-07-20,2026-07-28T00:09:59+00:00,1785197399999,2026-07-28T00:10:00+00:00,1785197400000,0.029,1.0,1.0,保护止损,0.7267183794249584,0.12759554619319902,4.440634641132499,0.023809523809522826,0.39488327971353115,True,True,weak,True,0.04958938723941886,0.0291272
127-NEWT-2026-07-21,NEWT,2026-07-21,2026-07-22,2026-07-27T16:19:59+00:00,1785169199999,2026-07-27T16:20:00+00:00,1785169200000,0.04148,1.0,1.0,保护止损,0.7163671157224741,0.1263956182852327,3.2078433281898397,0.0,0.36434728496089347,True,True,weak,True,0.04767159567424395,0.041685200000000006
128-C98-2026-07-29,C98,2026-07-29,2026-07-30,,,2026-08-03T23:59:59+00:00,1785801599999,0.01245,1.0,1.0,数据截止日强制估值,,,,,,,,,,,0.0103868
129-COOKIE-2026-07-29,COOKIE,2026-07-29,2026-07-30,,,2026-08-03T23:59:59+00:00,1785801599999,0.00774,1.0,1.0,数据截止日强制估值,,,,,,,,,,,0.0069184
