symbol,interval,activation_mfe,trailing_drawdown,triggered,decision_time_utc,execution_time_utc,execution_price,gross_return,net_return,running_mfe_at_signal,close_drawdown_at_signal,volume_vs_prior20_median,upper_wick_share
VELVET,1h,0.2,0.3,True,2026-06-10T12:00+00:00,2026-06-10T13:00+00:00,0.29423,0.5910344454658518,0.5846830105538123,1.568215000270372,-0.3804901671790121,2.611010452581773,0.07822822822822813
VELVET,1h,0.3,0.02,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.3,0.03,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.3,0.05,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.3,0.08,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.3,0.1,True,2026-06-07T17:00+00:00,2026-06-07T18:00+00:00,0.24601,0.3302871356729573,0.32497660818524077,0.5011085275509652,-0.11358069164265128,2.2103123181145103,0.19490254872563645
VELVET,1h,0.3,0.12,True,2026-06-07T18:00+00:00,2026-06-07T19:00+00:00,0.24046,0.3002757800248743,0.29508505834812815,0.5011085275509652,-0.13429394812680118,0.9722325418383392,0.33300492610837407
VELVET,1h,0.3,0.15,True,2026-06-08T18:00+00:00,2026-06-08T19:00+00:00,0.32709,0.768723300708376,0.7616625290488614,1.1518412372248958,-0.17824295119867317,4.257971063602831,0.32506824385805333
VELVET,1h,0.3,0.2,True,2026-06-08T20:00+00:00,2026-06-08T21:00+00:00,0.31785,0.7187584491429189,0.7118971379686956,1.1518412372248958,-0.2012363672915516,0.9617920879598748,0.07878787878787837
VELVET,1h,0.3,0.25,True,2026-06-09T07:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,1.262188176220852,0.2993079584775089
VELVET,1h,0.3,0.3,True,2026-06-10T12:00+00:00,2026-06-10T13:00+00:00,0.29423,0.5910344454658518,0.5846830105538123,1.568215000270372,-0.3804901671790121,2.611010452581773,0.07822822822822813
VELVET,1h,0.5,0.02,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.5,0.03,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.5,0.05,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.5,0.08,True,2026-06-07T16:00+00:00,2026-06-07T17:00+00:00,0.25474,0.37749418698967174,0.3719952081992939,0.5011085275509652,-0.0819524495677233,5.111602300241859,0.43226296788903645
VELVET,1h,0.5,0.1,True,2026-06-07T17:00+00:00,2026-06-07T18:00+00:00,0.24601,0.3302871356729573,0.32497660818524077,0.5011085275509652,-0.11358069164265128,2.2103123181145103,0.19490254872563645
VELVET,1h,0.5,0.12,True,2026-06-07T18:00+00:00,2026-06-07T19:00+00:00,0.24046,0.3002757800248743,0.29508505834812815,0.5011085275509652,-0.13429394812680118,0.9722325418383392,0.33300492610837407
VELVET,1h,0.5,0.15,True,2026-06-08T18:00+00:00,2026-06-08T19:00+00:00,0.32709,0.768723300708376,0.7616625290488614,1.1518412372248958,-0.17824295119867317,4.257971063602831,0.32506824385805333
VELVET,1h,0.5,0.2,True,2026-06-08T20:00+00:00,2026-06-08T21:00+00:00,0.31785,0.7187584491429189,0.7118971379686956,1.1518412372248958,-0.2012363672915516,0.9617920879598748,0.07878787878787837
VELVET,1h,0.5,0.25,True,2026-06-09T07:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,1.262188176220852,0.2993079584775089
VELVET,1h,0.5,0.3,True,2026-06-10T12:00+00:00,2026-06-10T13:00+00:00,0.29423,0.5910344454658518,0.5846830105538123,1.568215000270372,-0.3804901671790121,2.611010452581773,0.07822822822822813
VELVET,1h,0.8,0.02,True,2026-06-08T11:00+00:00,2026-06-08T12:00+00:00,0.32938,0.781106364570378,0.7739961595221929,0.8926080138430754,-0.05937142857142852,6.424843905132963,0.5343275906402668
VELVET,1h,0.8,0.03,True,2026-06-08T11:00+00:00,2026-06-08T12:00+00:00,0.32938,0.781106364570378,0.7739961595221929,0.8926080138430754,-0.05937142857142852,6.424843905132963,0.5343275906402668
VELVET,1h,0.8,0.05,True,2026-06-08T11:00+00:00,2026-06-08T12:00+00:00,0.32938,0.781106364570378,0.7739961595221929,0.8926080138430754,-0.05937142857142852,6.424843905132963,0.5343275906402668
VELVET,1h,0.8,0.08,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,0.8,0.1,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,0.8,0.12,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,0.8,0.15,True,2026-06-08T18:00+00:00,2026-06-08T19:00+00:00,0.32709,0.768723300708376,0.7616625290488614,1.1518412372248958,-0.17824295119867317,4.257971063602831,0.32506824385805333
VELVET,1h,0.8,0.2,True,2026-06-08T20:00+00:00,2026-06-08T21:00+00:00,0.31785,0.7187584491429189,0.7118971379686956,1.1518412372248958,-0.2012363672915516,0.9617920879598748,0.07878787878787837
VELVET,1h,0.8,0.25,True,2026-06-09T07:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,1.262188176220852,0.2993079584775089
VELVET,1h,0.8,0.3,True,2026-06-10T12:00+00:00,2026-06-10T13:00+00:00,0.29423,0.5910344454658518,0.5846830105538123,1.568215000270372,-0.3804901671790121,2.611010452581773,0.07822822822822813
VELVET,1h,1.0,0.02,True,2026-06-08T15:00+00:00,2026-06-08T16:00+00:00,0.37307,1.017357919212675,1.009304594185878,1.1086356999945925,-0.043364533914604486,8.471690049820566,0.5695520377231404
VELVET,1h,1.0,0.03,True,2026-06-08T15:00+00:00,2026-06-08T16:00+00:00,0.37307,1.017357919212675,1.009304594185878,1.1086356999945925,-0.043364533914604486,8.471690049820566,0.5695520377231404
VELVET,1h,1.0,0.05,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,1.0,0.08,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,1.0,0.1,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,1.0,0.12,True,2026-06-08T17:00+00:00,2026-06-08T18:00+00:00,0.34067,0.8421564916454871,0.8348025735151661,1.1518412372248958,-0.14399155651605777,7.514155804963492,0.22868110775980294
VELVET,1h,1.0,0.15,True,2026-06-08T18:00+00:00,2026-06-08T19:00+00:00,0.32709,0.768723300708376,0.7616625290488614,1.1518412372248958,-0.17824295119867317,4.257971063602831,0.32506824385805333
VELVET,1h,1.0,0.2,True,2026-06-08T20:00+00:00,2026-06-08T21:00+00:00,0.31785,0.7187584491429189,0.7118971379686956,1.1518412372248958,-0.2012363672915516,0.9617920879598748,0.07878787878787837
VELVET,1h,1.0,0.25,True,2026-06-09T07:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,1.262188176220852,0.2993079584775089
VELVET,1h,1.0,0.3,True,2026-06-10T12:00+00:00,2026-06-10T13:00+00:00,0.29423,0.5910344454658518,0.5846830105538123,1.568215000270372,-0.3804901671790121,2.611010452581773,0.07822822822822813
VELVET,1h,2.0,0.02,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.03,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.05,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.08,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.1,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.12,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.15,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.2,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.25,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,2.0,0.3,True,2026-06-10T21:00+00:00,2026-06-10T22:00+00:00,0.66265,2.5832477153517543,2.5689433332545417,4.324176715513978,-0.3265590087345115,2.346234479726965,0.2754115648251215
VELVET,1h,3.0,0.02,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.03,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.05,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.08,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.1,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.12,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.15,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.2,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.25,True,2026-06-10T19:00+00:00,2026-06-10T20:00+00:00,0.69554,2.7610987941383227,2.7460844276946568,4.324176715513978,-0.2936217753402397,6.582435881653515,0.6615560640732265
VELVET,1h,3.0,0.3,True,2026-06-10T21:00+00:00,2026-06-10T22:00+00:00,0.66265,2.5832477153517543,2.5689433332545417,4.324176715513978,-0.3265590087345115,2.346234479726965,0.2754115648251215
VELVET,1h,5.0,0.02,True,2026-06-11T18:00+00:00,2026-06-11T19:00+00:00,1.33764,6.233223381820148,6.204348238579348,6.526253176877736,-0.039401363672287526,1.7804221675847105,0.17178298458839747
VELVET,1h,5.0,0.03,True,2026-06-11T18:00+00:00,2026-06-11T19:00+00:00,1.33764,6.233223381820148,6.204348238579348,6.526253176877736,-0.039401363672287526,1.7804221675847105,0.17178298458839747
VELVET,1h,5.0,0.05,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,5.0,0.08,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,5.0,0.1,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,5.0,0.12,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,5.0,0.15,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,5.0,0.2,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,5.0,0.25,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,5.0,0.3,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,7.0,0.02,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,7.0,0.03,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,7.0,0.05,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,7.0,0.08,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,7.0,0.1,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,7.0,0.12,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,7.0,0.15,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,7.0,0.2,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,7.0,0.25,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,7.0,0.3,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,8.0,0.02,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,8.0,0.03,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,8.0,0.05,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,8.0,0.08,True,2026-06-11T20:00+00:00,2026-06-11T21:00+00:00,1.59798,7.640999297031309,7.606504289857531,8.490077326555992,-0.08968660968660969,1.4982924451778472,0.36322518115105934
VELVET,1h,8.0,0.1,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,8.0,0.12,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,8.0,0.15,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,8.0,0.2,True,2026-06-11T21:00+00:00,2026-06-11T22:00+00:00,1.39552,6.546206672795112,6.516082095259003,8.490077326555992,-0.20530484330484322,0.9535570394749348,0.091049459580615
VELVET,1h,8.0,0.25,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,8.0,0.3,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,9.0,0.02,True,2026-06-12T01:00+00:00,2026-06-12T02:00+00:00,1.78054,8.628183637051857,8.589747774229295,9.07819174822906,-0.04465167188908448,0.6402833492731044,0.3279476670870117
VELVET,1h,9.0,0.03,True,2026-06-12T01:00+00:00,2026-06-12T02:00+00:00,1.78054,8.628183637051857,8.589747774229295,9.07819174822906,-0.04465167188908448,0.6402833492731044,0.3279476670870117
VELVET,1h,9.0,0.05,True,2026-06-12T02:00+00:00,2026-06-12T03:00+00:00,1.55218,7.393338019791271,7.359831680390906,9.393121721732546,-0.1930593132154006,0.7196080278714676,0.357050909916959
VELVET,1h,9.0,0.08,True,2026-06-12T02:00+00:00,2026-06-12T03:00+00:00,1.55218,7.393338019791271,7.359831680390906,9.393121721732546,-0.1930593132154006,0.7196080278714676,0.357050909916959
VELVET,1h,9.0,0.1,True,2026-06-12T02:00+00:00,2026-06-12T03:00+00:00,1.55218,7.393338019791271,7.359831680390906,9.393121721732546,-0.1930593132154006,0.7196080278714676,0.357050909916959
VELVET,1h,9.0,0.12,True,2026-06-12T02:00+00:00,2026-06-12T03:00+00:00,1.55218,7.393338019791271,7.359831680390906,9.393121721732546,-0.1930593132154006,0.7196080278714676,0.357050909916959
VELVET,1h,9.0,0.15,True,2026-06-12T02:00+00:00,2026-06-12T03:00+00:00,1.55218,7.393338019791271,7.359831680390906,9.393121721732546,-0.1930593132154006,0.7196080278714676,0.357050909916959
VELVET,1h,9.0,0.2,True,2026-06-12T04:00+00:00,2026-06-12T05:00+00:00,1.45001,6.840858703293137,6.809557870146259,9.393121721732546,-0.24562434963579605,0.7695050936408622,0.07543953116675575
VELVET,1h,9.0,0.25,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,1h,9.0,0.3,True,2026-06-12T15:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,4.392779939927202,0.012055264583709698
VELVET,4h,0.1,0.02,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.1,0.03,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.1,0.05,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.1,0.08,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.1,0.1,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.1,0.12,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.1,0.15,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.1,0.2,True,2026-06-09T00:00+00:00,2026-06-09T04:00+00:00,0.31604,0.7089709619856159,0.702148722616412,1.1518412372248958,-0.20560888576167258,1.0663425656205272,0.5094860296654018
VELVET,4h,0.1,0.25,True,2026-06-09T04:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,2.240780916107734,0.4403283291932177
VELVET,4h,0.1,0.3,True,2026-06-12T12:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,1.3382277095589907,0.14740409699354248
VELVET,4h,0.2,0.02,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.2,0.03,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.2,0.05,True,2026-06-07T08:00+00:00,2026-06-07T12:00+00:00,0.216,0.1680095171145839,0.16334680447141192,0.23922565294976472,-0.05716280490465597,1.9549689778208459,0.3687025049254151
VELVET,4h,0.2,0.08,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.2,0.1,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.2,0.12,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.2,0.15,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.2,0.2,True,2026-06-09T00:00+00:00,2026-06-09T04:00+00:00,0.31604,0.7089709619856159,0.702148722616412,1.1518412372248958,-0.20560888576167258,1.0663425656205272,0.5094860296654018
VELVET,4h,0.2,0.25,True,2026-06-09T04:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,2.240780916107734,0.4403283291932177
VELVET,4h,0.2,0.3,True,2026-06-12T12:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,1.3382277095589907,0.14740409699354248
VELVET,4h,0.3,0.02,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.3,0.03,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.3,0.05,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.3,0.08,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.3,0.1,True,2026-06-07T16:00+00:00,2026-06-07T20:00+00:00,0.24782,0.34007462283026,0.33472502353752454,0.5011085275509652,-0.10734870317002887,1.9741574488946456,0.5662169865095956
VELVET,4h,0.3,0.12,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.3,0.15,True,2026-06-08T16:00+00:00,2026-06-08T20:00+00:00,0.33212,0.7959227815930352,0.7887534291715061,1.1518412372248958,-0.16550233703573414,5.143651155078623,0.28605935127674254
VELVET,4h,0.3,0.2,True,2026-06-09T00:00+00:00,2026-06-09T04:00+00:00,0.31604,0.7089709619856159,0.702148722616412,1.1518412372248958,-0.20560888576167258,1.0663425656205272,0.5094860296654018
VELVET,4h,0.3,0.25,True,2026-06-09T04:00+00:00,2026-06-09T08:00+00:00,0.2902,0.5692424160493159,0.5629779752666841,1.1518412372248958,-0.2710961451475098,2.240780916107734,0.4403283291932177
VELVET,4h,0.3,0.3,True,2026-06-12T12:00+00:00,2026-06-12T16:00+00:00,0.93044,4.031309144000432,4.011224077557317,9.393121721732546,-0.5164672216441206,1.3382277095589907,0.14740409699354248
